wave,flux,flux_err
1700.0,4.957465940368749e-12,1.844477349876718e-14
1701.0,4.947448176477458e-12,1.8211735936999478e-14
1702.0,4.937244054465917e-12,1.8372872813086488e-14
1703.0,4.927083122836684e-12,1.8538917787416304e-14
1704.0,4.916766041960756e-12,1.806399390277903e-14
1705.0,4.906485310806238e-12,1.810384505316397e-14
1706.0,4.896543481871584e-12,1.7925762466528554e-14
1707.0,4.886382785230039e-12,1.8025940093523444e-14
1708.0,4.876456737733319e-12,1.7820795301397434e-14
1709.0,4.866337075478087e-12,1.7874311696004126e-14
1710.0,4.856371337283875e-12,1.7687927215481625e-14
1711.0,4.846432515771282e-12,1.7528988088929837e-14
1712.0,4.836268018928453e-12,1.770978799283598e-14
1713.0,4.826945290748979e-12,1.7763866037730728e-14
1714.0,4.817096461716182e-12,1.7629404457458694e-14
1715.0,4.806727412205373e-12,1.7367874903391714e-14
1716.0,4.796876685722184e-12,1.736258472877745e-14
1717.0,4.787107108771205e-12,1.7303331464285448e-14
1718.0,4.777185356781222e-12,1.73899146336486e-14
1719.0,4.767475960459964e-12,1.7240210843048658e-14
1720.0,4.757818419867336e-12,1.6948763493970936e-14
1721.0,4.748373464474626e-12,1.748441659089769e-14
1722.0,4.7386932718364305e-12,1.721747541330875e-14
1723.0,4.729042184955652e-12,1.7003847166731194e-14
1724.0,4.719188617660773e-12,1.7180219352645848e-14
1725.0,4.709520905574396e-12,1.689689281224587e-14
1726.0,4.69982593085579e-12,1.6733241419821565e-14
1727.0,4.6906144339530924e-12,1.7056862163291164e-14
1728.0,4.6809051871384136e-12,1.6831881315811324e-14
1729.0,4.671199134451807e-12,1.66805699823798e-14
1730.0,4.662071561762003e-12,1.68756630683719e-14
1731.0,4.652413063997262e-12,1.6652144630473213e-14
1732.0,4.642804972486069e-12,1.644278820785329e-14
1733.0,4.6336642265278235e-12,1.656504325897602e-14
1734.0,4.624030686397782e-12,1.6352284632578775e-14
1735.0,4.614922955581754e-12,1.6478327978541132e-14
1736.0,4.605342216891103e-12,1.628369528559512e-14
1737.0,4.596172091747106e-12,1.6401830267474773e-14
1738.0,4.586592957999065e-12,1.619848515090287e-14
1739.0,4.5774887192580666e-12,1.6291873245781703e-14
1740.0,4.568094367785586e-12,1.6076580967471702e-14
1741.0,4.558846386033025e-12,1.6127864784499078e-14
1742.0,4.549967906167355e-12,1.5945633130035196e-14
1743.0,4.540663924750006e-12,1.6059310850239687e-14
1744.0,4.531266137107017e-12,1.5851519555527115e-14
1745.0,4.522319151787405e-12,1.5809029948361688e-14
1746.0,4.513191900948297e-12,1.6014255296774982e-14
1747.0,4.504292012953666e-12,1.5860006060963723e-14
1748.0,4.494742863999667e-12,1.5686622684682325e-14
1749.0,4.485853020266773e-12,1.5509166299988454e-14
1750.0,4.476836321964926e-12,1.551287123738272e-14
1751.0,4.467870151092229e-12,1.5528360146988452e-14
1752.0,4.458927983328667e-12,1.5424463336021686e-14
1753.0,4.4498926877177e-12,1.554120023171134e-14
1754.0,4.441129262311179e-12,1.5316690734733297e-14
1755.0,4.432109179198352e-12,1.5486647585172343e-14
1756.0,4.4233585189278135e-12,1.5376392670775076e-14
1757.0,4.414292984263967e-12,1.504135388651179e-14
1758.0,4.405341475143549e-12,1.5143929650813174e-14
1759.0,4.396702043727245e-12,1.4920697063679142e-14
1760.0,4.387797930775566e-12,1.5124389608655042e-14
1761.0,4.379162401096132e-12,1.5014704241221004e-14
1762.0,4.370511297602557e-12,1.4836539535605386e-14
1763.0,4.3616671058720036e-12,1.504390904060046e-14
1764.0,4.353000828706345e-12,1.488773076029831e-14
1765.0,4.344287203200528e-12,1.4900179115914847e-14
1766.0,4.335497838820751e-12,1.4929584741973012e-14
1767.0,4.326852350216421e-12,1.4839442685805315e-14
1768.0,4.318239758809506e-12,1.466307146697857e-14
1769.0,4.309528757510883e-12,1.4668066763713455e-14
1770.0,4.3011190315957875e-12,1.451080962672219e-14
1771.0,4.292192464055837e-12,1.4527907479890046e-14
1772.0,4.284006941279546e-12,1.4543313647148156e-14
1773.0,4.275486632791973e-12,1.4601018155600288e-14
1774.0,4.2669137923952195e-12,1.4468620506562057e-14
1775.0,4.2583038748585206e-12,1.426510652268908e-14
1776.0,4.250068983012796e-12,1.4380762594394363e-14
1777.0,4.241596172105886e-12,1.4321299772056895e-14
1778.0,4.233171821654973e-12,1.4295296167457447e-14
1779.0,4.224898300013579e-12,1.4387157741915717e-14
1780.0,4.216379442043334e-12,1.4199310560647464e-14
1781.0,4.208205317248563e-12,1.415845173650446e-14
1782.0,4.19988059530196e-12,1.4050756500178052e-14
1783.0,4.191417734274122e-12,1.3853537792248739e-14
1784.0,4.183276818941614e-12,1.3913017179443232e-14
1785.0,4.174772921687334e-12,1.3826544452328373e-14
1786.0,4.166414457904692e-12,1.3804155917502875e-14
1787.0,4.1582030088114404e-12,1.3907112334401454e-14
1788.0,4.150295985840451e-12,1.3641731128762847e-14
1789.0,4.142112234816201e-12,1.3769077496590675e-14
1790.0,4.133718117272824e-12,1.3738562839521447e-14
1791.0,4.125870346448815e-12,1.3607261654109673e-14
1792.0,4.117387747648192e-12,1.3449772946283486e-14
1793.0,4.109359733644835e-12,1.358923899668924e-14
1794.0,4.101335713950973e-12,1.3298487720886484e-14
1795.0,4.0931962344975155e-12,1.3350054537400548e-14
1796.0,4.0850204015763996e-12,1.3529484355015737e-14
1797.0,4.077143674487596e-12,1.3212876377873754e-14
1798.0,4.069128156731809e-12,1.337808815757197e-14
1799.0,4.061322026299094e-12,1.3190572951329248e-14
1800.0,4.053415863842771e-12,1.3217982838271263e-14
1801.0,4.045097302708943e-12,1.3146947176342465e-14
1802.0,4.037417638212227e-12,1.3066423354056375e-14
1803.0,4.029680444270504e-12,1.3158944007132399e-14
1804.0,4.021331238998481e-12,1.3106316954813195e-14
1805.0,4.0137809715703816e-12,1.2908590807140491e-14
1806.0,4.005923980065803e-12,1.3142943937804436e-14
1807.0,3.997870839847323e-12,1.2586794760017533e-14
1808.0,3.990015007543949e-12,1.2859384292199524e-14
1809.0,3.9824633377929515e-12,1.2677200964700409e-14
1810.0,3.9745780915310065e-12,1.2883792995540787e-14
1811.0,3.9668930768696496e-12,1.2616658632414591e-14
1812.0,3.9589771046885454e-12,1.2745342938253722e-14
1813.0,3.951234140866035e-12,1.2541972416135378e-14
1814.0,3.943480476397783e-12,1.2598738583746196e-14
1815.0,3.936105287372754e-12,1.2666234750534135e-14
1816.0,3.92839569069489e-12,1.2472688523363954e-14
1817.0,3.920694314580289e-12,1.2201643678771482e-14
1818.0,3.9130098636080226e-12,1.2497872069790173e-14
1819.0,3.905590492342703e-12,1.2403571425170401e-14
1820.0,3.89785659262984e-12,1.220463682661074e-14
1821.0,3.8901146791319365e-12,1.2421799531590866e-14
1822.0,3.8827606619026915e-12,1.2386977115752847e-14
1823.0,3.875059937584452e-12,1.2070842151377076e-14
1824.0,3.8679345724452126e-12,1.217793412633047e-14
1825.0,3.860213088310104e-12,1.1963186048901107e-14
1826.0,3.852981573717179e-12,1.2113323070663126e-14
1827.0,3.845111521279713e-12,1.2242022545971398e-14
1828.0,3.837718867543202e-12,1.2155021392718571e-14
1829.0,3.8303260247307305e-12,1.2067679676386233e-14
1830.0,3.823137286302379e-12,1.2139890952433429e-14
1831.0,3.8155156988180225e-12,1.189119368781805e-14
1832.0,3.808307783015019e-12,1.1965227430771955e-14
1833.0,3.800681535235674e-12,1.1714330126160644e-14
1834.0,3.793556676332996e-12,1.1872683816746022e-14
1835.0,3.786153496919692e-12,1.1816490775486718e-14
1836.0,3.77876451313064e-12,1.1633231527209836e-14
1837.0,3.7716396174092116e-12,1.1732715761755311e-14
1838.0,3.764513414678383e-12,1.1880160278728224e-14
1839.0,3.757073141723456e-12,1.1226794120176908e-14
1840.0,3.749942497373852e-12,1.1318088313144917e-14
1841.0,3.74291525032301e-12,1.147133050206623e-14
1842.0,3.7353814855582095e-12,1.1202233006897731e-14
1843.0,3.7284198070997335e-12,1.128170421364054e-14
1844.0,3.721234228622272e-12,1.1256151426884884e-14
1845.0,3.713994781144649e-12,1.117735339252381e-14
1846.0,3.706965385004766e-12,1.1252122981278727e-14
1847.0,3.699870495711245e-12,1.1154087682430322e-14
1848.0,3.692590654384489e-12,1.1091911460694832e-14
1849.0,3.68557921195485e-12,1.1164591912290364e-14
1850.0,3.678590780416296e-12,1.1243187971647678e-14
1851.0,3.6716329432271415e-12,1.1395505485268334e-14
