wave,flux,flux_err
1799.0,2.6886297473651207e-15,4.087842676069404e-17
1800.0,2.6830624671669514e-15,4.0607754788601535e-17
1801.0,2.67810907981878e-15,4.0273703607491844e-17
1802.0,2.672935018014733e-15,3.976274450620109e-17
1803.0,2.6674843931046375e-15,3.9807980580643165e-17
1804.0,2.6624088871632885e-15,3.9600520023505846e-17
1805.0,2.6576176411644857e-15,3.965832022485518e-17
1806.0,2.6526108889040385e-15,3.957380120207457e-17
1807.0,2.647042232670642e-15,3.963386537901066e-17
1808.0,2.6418500941470095e-15,3.9424595301719045e-17
1809.0,2.6366171212077255e-15,3.923376596443178e-17
1810.0,2.631467215980613e-15,3.950384919982983e-17
1811.0,2.626340314025315e-15,3.938737219678594e-17
1812.0,2.6210129128641976e-15,3.9250342620530905e-17
1813.0,2.6165982099607655e-15,3.9386842120769294e-17
1814.0,2.6109673085195846e-15,3.939989147503183e-17
1815.0,2.6056866139431175e-15,3.92444873732421e-17
1816.0,2.600896998274308e-15,3.943145348805973e-17
1817.0,2.595963676848804e-15,3.916362240166777e-17
1818.0,2.5904782454293854e-15,3.9097180383340596e-17
1819.0,2.585341804128626e-15,3.939503452795213e-17
1820.0,2.5803474374939738e-15,3.921906300221378e-17
1821.0,2.575235172284139e-15,3.9083103060852396e-17
1822.0,2.570238077798529e-15,3.9130378028894296e-17
1823.0,2.5654662380768614e-15,3.91006033074679e-17
1824.0,2.559969602405686e-15,3.909410654748167e-17
1825.0,2.5549614583840683e-15,3.9213100493880584e-17
1826.0,2.5498515794488512e-15,3.896254888742151e-17
1827.0,2.545134023193007e-15,3.931733309611898e-17
1828.0,2.54006746658649e-15,3.8987959722505004e-17
1829.0,2.53492516125075e-15,3.882628704823955e-17
1830.0,2.5302656609623906e-15,3.903730525758636e-17
1831.0,2.5246919288905248e-15,3.887178874859441e-17
1832.0,2.52022284554011e-15,3.901813415329206e-17
1833.0,2.515354842178597e-15,3.870686541581685e-17
1834.0,2.5101201328329386e-15,3.903011696466023e-17
1835.0,2.5052286002852495e-15,3.8805048620231845e-17
1836.0,2.500029028765381e-15,3.9004234770139676e-17
1837.0,2.4950594585447943e-15,3.8897275997530816e-17
1838.0,2.4900187670660326e-15,3.884924373979405e-17
1839.0,2.4850527068937836e-15,3.8923119881626434e-17
1840.0,2.4804528791935362e-15,3.9091445183011184e-17
1841.0,2.475259484984016e-15,3.887206954282478e-17
1842.0,2.4705609744311598e-15,3.900395919749291e-17
1843.0,2.465569428614381e-15,3.882988645380767e-17
1844.0,2.460510237977839e-15,3.8574962741261254e-17
1845.0,2.455860851088255e-15,3.880864312185905e-17
1846.0,2.4509106056650457e-15,3.866137293266164e-17
1847.0,2.446132670340942e-15,3.882828489405181e-17
1848.0,2.4410667628445234e-15,3.849191323908577e-17
1849.0,2.4364256242372153e-15,3.8710811254782623e-17
1850.0,2.4313163704646656e-15,3.851018701217744e-17
1851.0,2.4266886642756275e-15,3.867376490789467e-17
1852.0,2.4217524102792614e-15,3.875074760355472e-17
1853.0,2.4169281283071415e-15,3.867529363728637e-17
